FechaVenta,IdProducto,Producto,Cantidad,PrecioVenta,IdCliente,Cliente,IdTienda,Tienda
2024-08-10,8,Computadora Portátil 15,5,3217.07,9,Pied Piper,3,Outlet Norte
2024-06-02,5,Aspiradora Sin Bolsa,5,1149.89,4,Umbrella Corp,3,Outlet Norte
2024-02-13,2,Lavadora 8kg,1,425.95,6,Stark Industries,8,ElectroShop Este
2024-08-27,4,Microondas 20L,1,298.77,7,Wayne Enterprises,10,ElectroShop California
2024-02-01,7,Home Theater 5.1,1,185.74,9,Pied Piper,9,Tienda Online Plus
2024-04-05,6,Licuadora 600W,4,597.51,9,Pied Piper,8,ElectroShop Este
2024-08-01,6,Licuadora 600W,2,289.96,7,Wayne Enterprises,3,Outlet Norte
2024-12-08,2,Lavadora 8kg,3,1274.93,7,Wayne Enterprises,8,ElectroShop Este
2024-06-17,1,Televisor LED 55,5,5328.71,2,Globex Corporation,3,Outlet Norte
2024-04-08,1,Televisor LED 55,2,2093.09,6,Stark Industries,7,Tienda Express
2024-01-24,7,Home Theater 5.1,3,659.78,3,Initech,2,Tienda Central
2024-07-22,9,Tablet 10,2,855.9,3,Initech,3,Outlet Norte
2024-05-13,4,Microondas 20L,5,1562.79,9,Pied Piper,5,Tienda Premium
2024-08-08,9,Tablet 10,1,417.97,10,Hooli,8,ElectroShop Este
2024-02-23,2,Lavadora 8kg,3,1279.85,5,Weyland-Yutani,4,ElectroShop Sur
2024-11-16,3,Refrigerador Doble Puerta,1,770.73,2,Globex Corporation,6,ElectroShop Oeste
2024-09-07,2,Lavadora 8kg,1,457.42,1,ACME Corp,10,ElectroShop California
2024-06-20,9,Tablet 10,1,361.97,8,Dunder Mifflin,4,ElectroShop Sur
2024-10-22,1,Televisor LED 55,4,3816.34,10,Hooli,6,ElectroShop Oeste
2024-12-07,7,Home Theater 5.1,5,959.7,1,ACME Corp,8,ElectroShop Este
2024-05-22,7,Home Theater 5.1,2,382.82,2,Globex Corporation,4,ElectroShop Sur
2024-01-11,8,Computadora Portátil 15,5,3448.92,7,Wayne Enterprises,7,Tienda Express
2024-12-22,3,Refrigerador Doble Puerta,1,682.54,7,Wayne Enterprises,7,Tienda Express
2024-07-09,7,Home Theater 5.1,5,1090.72,5,Weyland-Yutani,2,Tienda Central
2024-02-08,3,Refrigerador Doble Puerta,3,2183.72,9,Pied Piper,5,Tienda Premium
2024-11-13,6,Licuadora 600W,5,736.97,8,Dunder Mifflin,6,ElectroShop Oeste
2024-05-23,1,Televisor LED 55,1,1057.47,8,Dunder Mifflin,9,Tienda Online Plus
2024-09-14,7,Home Theater 5.1,4,730.12,1,ACME Corp,6,ElectroShop Oeste
2024-03-30,2,Lavadora 8kg,2,893.66,1,ACME Corp,4,ElectroShop Sur
2024-05-23,10,Smartwatch,1,276.16,8,Dunder Mifflin,7,Tienda Express
2024-03-23,9,Tablet 10,4,1687.0,1,ACME Corp,6,ElectroShop Oeste
2024-04-22,4,Microondas 20L,2,565.02,2,Globex Corporation,4,ElectroShop Sur
2024-11-14,5,Aspiradora Sin Bolsa,2,494.99,2,Globex Corporation,8,ElectroShop Este
2024-06-30,1,Televisor LED 55,1,1098.18,6,Stark Industries,6,ElectroShop Oeste
2024-09-19,1,Televisor LED 55,5,4506.23,10,Hooli,10,ElectroShop California
2024-01-25,5,Aspiradora Sin Bolsa,5,1305.02,10,Hooli,9,Tienda Online Plus
2024-02-27,8,Computadora Portátil 15,5,3474.11,3,Initech,9,Tienda Online Plus
2024-02-24,9,Tablet 10,1,427.2,7,Wayne Enterprises,1,ElectroShop Online
2024-07-17,4,Microondas 20L,2,609.89,7,Wayne Enterprises,6,ElectroShop Oeste
2024-06-05,10,Smartwatch,1,304.45,5,Weyland-Yutani,5,Tienda Premium
2024-08-16,6,Licuadora 600W,5,672.27,6,Stark Industries,4,ElectroShop Sur
2024-02-20,10,Smartwatch,2,657.56,6,Stark Industries,9,Tienda Online Plus
2024-11-15,6,Licuadora 600W,5,647.3,7,Wayne Enterprises,9,Tienda Online Plus
2024-12-07,2,Lavadora 8kg,5,2262.83,3,Initech,1,ElectroShop Online
2024-10-03,7,Home Theater 5.1,3,547.16,1,ACME Corp,2,Tienda Central
2024-04-14,2,Lavadora 8kg,5,2062.78,9,Pied Piper,4,ElectroShop Sur
2024-08-13,10,Smartwatch,5,1388.02,8,Dunder Mifflin,6,ElectroShop Oeste
2024-03-28,10,Smartwatch,4,1267.86,8,Dunder Mifflin,1,ElectroShop Online
2024-07-16,9,Tablet 10,4,1540.51,9,Pied Piper,8,ElectroShop Este
2024-07-29,8,Computadora Portátil 15,1,658.13,5,Weyland-Yutani,7,Tienda Express
2024-02-21,9,Tablet 10,1,361.04,6,Stark Industries,3,Outlet Norte
2024-09-06,10,Smartwatch,5,1606.29,10,Hooli,10,ElectroShop California
2024-07-19,2,Lavadora 8kg,1,412.03,10,Hooli,8,ElectroShop Este
2024-01-29,6,Licuadora 600W,2,261.35,9,Pied Piper,7,Tienda Express
2024-12-11,10,Smartwatch,1,296.46,10,Hooli,5,Tienda Premium
2024-01-01,2,Lavadora 8kg,4,1628.83,2,Globex Corporation,4,ElectroShop Sur
2024-10-15,1,Televisor LED 55,3,3083.76,1,ACME Corp,5,Tienda Premium
2024-01-30,9,Tablet 10,3,1264.84,7,Wayne Enterprises,2,Tienda Central
2024-09-12,9,Tablet 10,1,436.75,3,Initech,8,ElectroShop Este
2024-02-29,1,Televisor LED 55,3,2864.07,8,Dunder Mifflin,1,ElectroShop Online
2024-04-10,1,Televisor LED 55,5,5103.86,1,ACME Corp,3,Outlet Norte
2024-03-01,3,Refrigerador Doble Puerta,3,2038.46,3,Initech,4,ElectroShop Sur
2024-03-10,5,Aspiradora Sin Bolsa,2,509.01,3,Initech,2,Tienda Central
2024-11-09,7,Home Theater 5.1,5,1055.19,9,Pied Piper,8,ElectroShop Este
2024-09-14,3,Refrigerador Doble Puerta,5,3678.72,7,Wayne Enterprises,5,Tienda Premium
2024-09-07,7,Home Theater 5.1,5,910.79,1,ACME Corp,1,ElectroShop Online
2024-08-01,9,Tablet 10,1,421.75,6,Stark Industries,10,ElectroShop California
2024-07-09,4,Microondas 20L,2,609.12,3,Initech,4,ElectroShop Sur
2024-08-27,7,Home Theater 5.1,1,186.8,5,Weyland-Yutani,8,ElectroShop Este
2024-06-08,3,Refrigerador Doble Puerta,2,1606.6,10,Hooli,3,Outlet Norte
2024-05-14,4,Microondas 20L,2,594.43,1,ACME Corp,8,ElectroShop Este
2024-10-26,6,Licuadora 600W,4,590.34,3,Initech,6,ElectroShop Oeste
2024-02-06,5,Aspiradora Sin Bolsa,3,814.78,4,Umbrella Corp,7,Tienda Express
2024-12-07,2,Lavadora 8kg,2,987.3,10,Hooli,6,ElectroShop Oeste
2024-04-27,8,Computadora Portátil 15,5,3411.16,10,Hooli,9,Tienda Online Plus
2024-11-25,9,Tablet 10,1,377.7,9,Pied Piper,9,Tienda Online Plus
2024-08-10,2,Lavadora 8kg,1,411.19,3,Initech,9,Tienda Online Plus
2024-08-18,2,Lavadora 8kg,2,909.15,4,Umbrella Corp,6,ElectroShop Oeste
2024-08-22,7,Home Theater 5.1,5,965.49,1,ACME Corp,1,ElectroShop Online
2024-03-10,10,Smartwatch,4,1296.58,8,Dunder Mifflin,9,Tienda Online Plus
2024-09-13,5,Aspiradora Sin Bolsa,5,1323.51,1,ACME Corp,1,ElectroShop Online
2024-11-22,3,Refrigerador Doble Puerta,3,2342.44,8,Dunder Mifflin,1,ElectroShop Online
2024-01-29,6,Licuadora 600W,5,665.79,7,Wayne Enterprises,1,ElectroShop Online
2024-02-05,8,Computadora Portátil 15,5,3188.19,2,Globex Corporation,6,ElectroShop Oeste
2024-06-02,9,Tablet 10,3,1095.51,6,Stark Industries,7,Tienda Express
2024-01-04,2,Lavadora 8kg,2,960.17,1,ACME Corp,2,Tienda Central
2024-12-11,1,Televisor LED 55,2,1920.89,9,Pied Piper,5,Tienda Premium
2024-12-17,9,Tablet 10,2,727.99,8,Dunder Mifflin,4,ElectroShop Sur
2024-06-23,7,Home Theater 5.1,4,841.6,9,Pied Piper,9,Tienda Online Plus
2024-12-07,10,Smartwatch,5,1467.73,3,Initech,5,Tienda Premium
2024-11-16,4,Microondas 20L,1,323.42,5,Weyland-Yutani,7,Tienda Express
2024-11-28,3,Refrigerador Doble Puerta,3,2293.32,4,Umbrella Corp,5,Tienda Premium
2024-11-08,6,Licuadora 600W,2,289.88,5,Weyland-Yutani,3,Outlet Norte
2024-04-05,6,Licuadora 600W,5,693.61,1,ACME Corp,10,ElectroShop California
2024-11-26,8,Computadora Portátil 15,1,690.85,1,ACME Corp,6,ElectroShop Oeste
2024-12-12,6,Licuadora 600W,3,389.86,2,Globex Corporation,1,ElectroShop Online
2024-10-20,8,Computadora Portátil 15,4,2452.87,6,Stark Industries,8,ElectroShop Este
2024-05-14,4,Microondas 20L,4,1160.74,3,Initech,4,ElectroShop Sur
2024-05-02,5,Aspiradora Sin Bolsa,4,976.59,1,ACME Corp,7,Tienda Express
2024-12-10,9,Tablet 10,1,404.47,9,Pied Piper,5,Tienda Premium
2024-04-05,5,Aspiradora Sin Bolsa,1,244.77,5,Weyland-Yutani,4,ElectroShop Sur
2024-02-19,6,Licuadora 600W,2,304.0,3,Initech,8,ElectroShop Este
2024-10-31,6,Licuadora 600W,2,252.54,5,Weyland-Yutani,3,Outlet Norte
2024-07-15,6,Licuadora 600W,3,391.31,10,Hooli,1,ElectroShop Online
2024-07-17,9,Tablet 10,2,862.47,4,Umbrella Corp,2,Tienda Central
2024-02-01,5,Aspiradora Sin Bolsa,4,900.32,4,Umbrella Corp,2,Tienda Central
2024-07-10,6,Licuadora 600W,5,630.13,2,Globex Corporation,8,ElectroShop Este
2024-09-04,9,Tablet 10,3,1314.57,7,Wayne Enterprises,4,ElectroShop Sur
2024-03-22,5,Aspiradora Sin Bolsa,3,763.56,1,ACME Corp,10,ElectroShop California
2024-12-01,9,Tablet 10,1,370.08,6,Stark Industries,8,ElectroShop Este
2024-01-05,5,Aspiradora Sin Bolsa,1,241.48,4,Umbrella Corp,4,ElectroShop Sur
2024-12-05,8,Computadora Portátil 15,3,1985.35,7,Wayne Enterprises,8,ElectroShop Este
2024-06-09,2,Lavadora 8kg,5,2449.1,9,Pied Piper,5,Tienda Premium
2024-06-29,9,Tablet 10,3,1262.11,10,Hooli,5,Tienda Premium
2024-01-02,10,Smartwatch,1,317.38,9,Pied Piper,2,Tienda Central
2024-09-07,4,Microondas 20L,3,943.68,7,Wayne Enterprises,3,Outlet Norte
2024-01-26,6,Licuadora 600W,4,556.58,2,Globex Corporation,8,ElectroShop Este
2024-12-19,4,Microondas 20L,2,573.32,3,Initech,3,Outlet Norte
2024-08-04,6,Licuadora 600W,4,505.02,7,Wayne Enterprises,1,ElectroShop Online
2024-02-18,6,Licuadora 600W,3,434.15,9,Pied Piper,2,Tienda Central
2024-11-01,5,Aspiradora Sin Bolsa,2,490.23,2,Globex Corporation,1,ElectroShop Online
2024-01-05,5,Aspiradora Sin Bolsa,4,1012.43,8,Dunder Mifflin,4,ElectroShop Sur
2024-10-12,5,Aspiradora Sin Bolsa,1,259.07,6,Stark Industries,9,Tienda Online Plus
2024-11-19,5,Aspiradora Sin Bolsa,2,463.43,10,Hooli,6,ElectroShop Oeste
2024-04-02,4,Microondas 20L,2,558.03,9,Pied Piper,8,ElectroShop Este
2024-07-13,2,Lavadora 8kg,3,1299.42,3,Initech,2,Tienda Central
2024-12-02,8,Computadora Portátil 15,1,593.43,3,Initech,9,Tienda Online Plus
2024-04-14,6,Licuadora 600W,1,150.81,8,Dunder Mifflin,2,Tienda Central
2024-07-23,5,Aspiradora Sin Bolsa,4,989.06,9,Pied Piper,2,Tienda Central
2024-01-01,9,Tablet 10,3,1104.34,9,Pied Piper,2,Tienda Central
2024-03-11,9,Tablet 10,3,1189.4,6,Stark Industries,4,ElectroShop Sur
2024-10-22,10,Smartwatch,1,309.18,5,Weyland-Yutani,4,ElectroShop Sur
2024-06-18,2,Lavadora 8kg,5,2212.75,10,Hooli,1,ElectroShop Online
2024-11-19,7,Home Theater 5.1,5,1099.64,1,ACME Corp,7,Tienda Express
2024-12-18,4,Microondas 20L,2,616.53,7,Wayne Enterprises,8,ElectroShop Este
2024-02-06,4,Microondas 20L,4,1209.07,6,Stark Industries,2,Tienda Central
2024-12-15,5,Aspiradora Sin Bolsa,2,499.2,10,Hooli,6,ElectroShop Oeste
2024-05-13,2,Lavadora 8kg,1,435.78,9,Pied Piper,8,ElectroShop Este
2024-08-05,4,Microondas 20L,3,920.4,7,Wayne Enterprises,8,ElectroShop Este
2024-09-17,2,Lavadora 8kg,3,1470.17,9,Pied Piper,10,ElectroShop California
2024-08-02,4,Microondas 20L,1,308.51,7,Wayne Enterprises,6,ElectroShop Oeste
2024-07-08,8,Computadora Portátil 15,3,1913.2,8,Dunder Mifflin,8,ElectroShop Este
2024-04-17,4,Microondas 20L,1,290.42,10,Hooli,7,Tienda Express
2024-03-26,6,Licuadora 600W,1,151.37,6,Stark Industries,8,ElectroShop Este
2024-04-02,7,Home Theater 5.1,4,779.52,6,Stark Industries,7,Tienda Express
2024-08-28,10,Smartwatch,4,1189.8,8,Dunder Mifflin,7,Tienda Express
2024-11-17,6,Licuadora 600W,1,128.2,2,Globex Corporation,6,ElectroShop Oeste
2024-12-28,7,Home Theater 5.1,1,219.89,3,Initech,2,Tienda Central
2024-01-28,2,Lavadora 8kg,4,1710.37,3,Initech,3,Outlet Norte
2024-09-27,4,Microondas 20L,3,873.71,5,Weyland-Yutani,8,ElectroShop Este
2024-03-02,5,Aspiradora Sin Bolsa,1,229.88,5,Weyland-Yutani,7,Tienda Express
2024-12-13,6,Licuadora 600W,2,268.4,4,Umbrella Corp,5,Tienda Premium
2024-03-31,4,Microondas 20L,4,1090.84,7,Wayne Enterprises,3,Outlet Norte
2024-11-26,4,Microondas 20L,5,1460.11,7,Wayne Enterprises,5,Tienda Premium
2024-10-30,6,Licuadora 600W,4,508.27,5,Weyland-Yutani,6,ElectroShop Oeste
2024-03-04,4,Microondas 20L,4,1111.38,10,Hooli,1,ElectroShop Online
2024-07-18,10,Smartwatch,2,591.06,8,Dunder Mifflin,6,ElectroShop Oeste
2024-06-07,4,Microondas 20L,5,1607.24,8,Dunder Mifflin,5,Tienda Premium
2024-05-27,4,Microondas 20L,3,827.01,2,Globex Corporation,2,Tienda Central
2024-04-23,1,Televisor LED 55,4,4268.54,5,Weyland-Yutani,9,Tienda Online Plus
2024-07-11,8,Computadora Portátil 15,1,687.28,6,Stark Industries,1,ElectroShop Online
2024-04-20,4,Microondas 20L,3,914.13,10,Hooli,7,Tienda Express
2024-11-03,4,Microondas 20L,4,1105.35,10,Hooli,3,Outlet Norte
2024-05-28,5,Aspiradora Sin Bolsa,3,815.61,9,Pied Piper,2,Tienda Central
2024-06-20,4,Microondas 20L,1,325.06,7,Wayne Enterprises,6,ElectroShop Oeste
2024-07-12,4,Microondas 20L,4,1183.29,6,Stark Industries,5,Tienda Premium
2024-10-09,3,Refrigerador Doble Puerta,4,2791.29,7,Wayne Enterprises,8,ElectroShop Este
2024-08-28,9,Tablet 10,4,1590.66,4,Umbrella Corp,1,ElectroShop Online
2024-07-14,2,Lavadora 8kg,4,1767.62,3,Initech,7,Tienda Express
2024-11-10,6,Licuadora 600W,5,709.0,10,Hooli,1,ElectroShop Online
2024-06-05,7,Home Theater 5.1,1,184.55,8,Dunder Mifflin,10,ElectroShop California
2024-11-07,10,Smartwatch,2,607.0,4,Umbrella Corp,1,ElectroShop Online
2024-08-25,7,Home Theater 5.1,4,726.51,4,Umbrella Corp,2,Tienda Central
2024-07-07,9,Tablet 10,1,420.13,8,Dunder Mifflin,8,ElectroShop Este
2024-06-20,10,Smartwatch,2,568.26,3,Initech,1,ElectroShop Online
2024-07-24,3,Refrigerador Doble Puerta,3,2208.91,4,Umbrella Corp,1,ElectroShop Online
2024-08-01,3,Refrigerador Doble Puerta,2,1462.69,8,Dunder Mifflin,9,Tienda Online Plus
2024-02-18,4,Microondas 20L,1,309.72,8,Dunder Mifflin,7,Tienda Express
2024-03-01,3,Refrigerador Doble Puerta,4,3299.06,6,Stark Industries,10,ElectroShop California
2024-09-28,7,Home Theater 5.1,2,411.52,4,Umbrella Corp,1,ElectroShop Online
2024-07-20,5,Aspiradora Sin Bolsa,3,819.49,5,Weyland-Yutani,9,Tienda Online Plus
2024-06-11,1,Televisor LED 55,5,4881.85,5,Weyland-Yutani,7,Tienda Express
2024-06-15,7,Home Theater 5.1,3,541.09,8,Dunder Mifflin,1,ElectroShop Online
2024-06-14,8,Computadora Portátil 15,5,3052.41,9,Pied Piper,8,ElectroShop Este
2024-12-01,8,Computadora Portátil 15,1,611.07,2,Globex Corporation,10,ElectroShop California
2024-11-03,5,Aspiradora Sin Bolsa,1,240.66,10,Hooli,9,Tienda Online Plus
2024-02-19,5,Aspiradora Sin Bolsa,3,803.7,5,Weyland-Yutani,8,ElectroShop Este
2024-05-13,7,Home Theater 5.1,4,751.84,9,Pied Piper,6,ElectroShop Oeste
2024-02-26,6,Licuadora 600W,1,132.05,9,Pied Piper,8,ElectroShop Este
2024-09-12,9,Tablet 10,1,434.34,1,ACME Corp,9,Tienda Online Plus
2024-04-27,3,Refrigerador Doble Puerta,4,2926.15,8,Dunder Mifflin,8,ElectroShop Este
2024-03-21,7,Home Theater 5.1,5,902.54,3,Initech,6,ElectroShop Oeste
2024-03-29,7,Home Theater 5.1,4,754.03,3,Initech,2,Tienda Central
2024-02-08,2,Lavadora 8kg,5,2235.63,6,Stark Industries,7,Tienda Express
2024-03-10,3,Refrigerador Doble Puerta,3,2094.4,5,Weyland-Yutani,2,Tienda Central
2024-05-09,7,Home Theater 5.1,4,804.77,4,Umbrella Corp,4,ElectroShop Sur
2024-02-03,7,Home Theater 5.1,3,619.03,8,Dunder Mifflin,2,Tienda Central
2024-06-23,3,Refrigerador Doble Puerta,2,1587.65,7,Wayne Enterprises,1,ElectroShop Online
2024-10-16,4,Microondas 20L,1,278.58,5,Weyland-Yutani,4,ElectroShop Sur
2024-01-31,8,Computadora Portátil 15,4,2355.16,7,Wayne Enterprises,1,ElectroShop Online
2024-12-07,6,Licuadora 600W,3,391.05,5,Weyland-Yutani,4,ElectroShop Sur
2024-03-10,5,Aspiradora Sin Bolsa,3,744.41,6,Stark Industries,10,ElectroShop California
2024-09-17,1,Televisor LED 55,1,1019.66,8,Dunder Mifflin,6,ElectroShop Oeste
2024-03-01,7,Home Theater 5.1,3,610.23,9,Pied Piper,5,Tienda Premium
2024-01-15,4,Microondas 20L,5,1619.03,7,Wayne Enterprises,3,Outlet Norte
2024-06-25,8,Computadora Portátil 15,4,2353.41,3,Initech,6,ElectroShop Oeste
2024-07-02,6,Licuadora 600W,3,445.22,5,Weyland-Yutani,8,ElectroShop Este
2024-10-06,8,Computadora Portátil 15,1,681.88,9,Pied Piper,1,ElectroShop Online
2024-06-18,2,Lavadora 8kg,4,1691.81,4,Umbrella Corp,7,Tienda Express
2024-12-20,9,Tablet 10,4,1654.89,4,Umbrella Corp,3,Outlet Norte
2024-12-24,7,Home Theater 5.1,1,188.49,10,Hooli,4,ElectroShop Sur
2024-11-26,7,Home Theater 5.1,2,383.68,6,Stark Industries,7,Tienda Express
2024-07-11,6,Licuadora 600W,2,291.28,5,Weyland-Yutani,7,Tienda Express
2024-06-03,3,Refrigerador Doble Puerta,3,2030.85,5,Weyland-Yutani,3,Outlet Norte
2024-12-15,9,Tablet 10,2,829.3,1,ACME Corp,9,Tienda Online Plus
2024-05-07,8,Computadora Portátil 15,2,1393.37,2,Globex Corporation,6,ElectroShop Oeste
2024-11-05,5,Aspiradora Sin Bolsa,3,702.13,8,Dunder Mifflin,5,Tienda Premium
2024-09-02,3,Refrigerador Doble Puerta,4,2841.57,6,Stark Industries,10,ElectroShop California
2024-01-22,10,Smartwatch,1,302.4,6,Stark Industries,9,Tienda Online Plus
2024-02-08,8,Computadora Portátil 15,4,2618.73,10,Hooli,5,Tienda Premium
2024-08-17,1,Televisor LED 55,2,1831.53,10,Hooli,9,Tienda Online Plus
2024-08-10,8,Computadora Portátil 15,2,1407.17,1,ACME Corp,1,ElectroShop Online
2024-03-15,3,Refrigerador Doble Puerta,5,4032.58,7,Wayne Enterprises,7,Tienda Express
2024-12-23,10,Smartwatch,5,1521.46,2,Globex Corporation,3,Outlet Norte
2024-08-09,9,Tablet 10,4,1652.81,4,Umbrella Corp,2,Tienda Central
2024-05-26,3,Refrigerador Doble Puerta,1,721.49,2,Globex Corporation,7,Tienda Express
2024-05-22,9,Tablet 10,3,1233.02,6,Stark Industries,7,Tienda Express
2024-10-20,8,Computadora Portátil 15,3,1786.2,7,Wayne Enterprises,4,ElectroShop Sur
2024-11-04,5,Aspiradora Sin Bolsa,5,1127.75,9,Pied Piper,7,Tienda Express
2024-05-29,1,Televisor LED 55,4,4347.91,10,Hooli,5,Tienda Premium
2024-07-03,2,Lavadora 8kg,4,1957.43,5,Weyland-Yutani,3,Outlet Norte
2024-05-01,3,Refrigerador Doble Puerta,5,3837.55,2,Globex Corporation,7,Tienda Express
2024-03-07,10,Smartwatch,5,1398.74,8,Dunder Mifflin,3,Outlet Norte
2024-05-02,10,Smartwatch,2,547.55,7,Wayne Enterprises,2,Tienda Central
2024-04-17,3,Refrigerador Doble Puerta,4,2892.45,1,ACME Corp,5,Tienda Premium
2024-01-10,3,Refrigerador Doble Puerta,5,4002.84,4,Umbrella Corp,10,ElectroShop California
2024-04-30,7,Home Theater 5.1,3,559.86,6,Stark Industries,5,Tienda Premium
2024-05-11,2,Lavadora 8kg,2,916.75,9,Pied Piper,6,ElectroShop Oeste
2024-12-02,4,Microondas 20L,5,1613.44,6,Stark Industries,10,ElectroShop California
2024-05-09,2,Lavadora 8kg,3,1282.04,2,Globex Corporation,3,Outlet Norte
2024-04-17,3,Refrigerador Doble Puerta,1,772.18,7,Wayne Enterprises,6,ElectroShop Oeste
2024-03-29,3,Refrigerador Doble Puerta,1,758.28,2,Globex Corporation,1,ElectroShop Online
2024-05-12,5,Aspiradora Sin Bolsa,1,268.68,5,Weyland-Yutani,5,Tienda Premium
2024-03-09,1,Televisor LED 55,5,5155.62,7,Wayne Enterprises,1,ElectroShop Online
2024-11-03,10,Smartwatch,5,1485.67,10,Hooli,4,ElectroShop Sur
2024-05-08,9,Tablet 10,2,776.01,7,Wayne Enterprises,10,ElectroShop California
2024-11-19,10,Smartwatch,4,1311.32,4,Umbrella Corp,6,ElectroShop Oeste
2024-12-15,3,Refrigerador Doble Puerta,4,3214.79,1,ACME Corp,7,Tienda Express
2024-03-15,8,Computadora Portátil 15,3,2050.28,2,Globex Corporation,5,Tienda Premium
2024-03-19,7,Home Theater 5.1,1,197.89,5,Weyland-Yutani,7,Tienda Express
2024-10-26,8,Computadora Portátil 15,1,682.9,4,Umbrella Corp,3,Outlet Norte
2024-10-03,7,Home Theater 5.1,5,993.71,8,Dunder Mifflin,1,ElectroShop Online
2024-02-01,10,Smartwatch,5,1527.29,3,Initech,4,ElectroShop Sur
2024-07-13,2,Lavadora 8kg,4,1896.56,9,Pied Piper,9,Tienda Online Plus
2024-05-16,5,Aspiradora Sin Bolsa,5,1219.48,1,ACME Corp,6,ElectroShop Oeste
2024-08-22,9,Tablet 10,5,1819.84,5,Weyland-Yutani,6,ElectroShop Oeste
2024-10-12,8,Computadora Portátil 15,2,1407.7,5,Weyland-Yutani,6,ElectroShop Oeste
2024-09-13,4,Microondas 20L,1,278.82,10,Hooli,8,ElectroShop Este
2024-02-21,8,Computadora Portátil 15,5,3238.62,10,Hooli,5,Tienda Premium
2024-10-14,5,Aspiradora Sin Bolsa,2,456.23,9,Pied Piper,1,ElectroShop Online
2024-03-20,4,Microondas 20L,2,544.0,6,Stark Industries,1,ElectroShop Online
2024-12-06,3,Refrigerador Doble Puerta,4,3170.75,10,Hooli,10,ElectroShop California
2024-08-20,8,Computadora Portátil 15,1,684.8,8,Dunder Mifflin,6,ElectroShop Oeste
2024-10-06,2,Lavadora 8kg,1,490.26,4,Umbrella Corp,10,ElectroShop California
2024-02-15,1,Televisor LED 55,4,4367.56,3,Initech,7,Tienda Express
2024-03-18,7,Home Theater 5.1,1,216.08,8,Dunder Mifflin,3,Outlet Norte
2024-05-17,7,Home Theater 5.1,2,394.93,2,Globex Corporation,7,Tienda Express
2024-02-05,1,Televisor LED 55,1,993.02,3,Initech,7,Tienda Express
2024-09-04,9,Tablet 10,4,1751.3,7,Wayne Enterprises,4,ElectroShop Sur
2024-06-10,10,Smartwatch,2,549.11,7,Wayne Enterprises,4,ElectroShop Sur
2024-11-23,1,Televisor LED 55,5,5452.98,1,ACME Corp,2,Tienda Central
2024-04-20,3,Refrigerador Doble Puerta,1,683.65,2,Globex Corporation,1,ElectroShop Online
2024-01-25,2,Lavadora 8kg,3,1277.83,1,ACME Corp,8,ElectroShop Este
2024-08-17,4,Microondas 20L,1,310.4,3,Initech,7,Tienda Express
2024-07-28,3,Refrigerador Doble Puerta,3,2162.42,3,Initech,7,Tienda Express
2024-10-04,4,Microondas 20L,1,312.29,6,Stark Industries,8,ElectroShop Este
2024-07-08,2,Lavadora 8kg,2,835.1,8,Dunder Mifflin,6,ElectroShop Oeste
2024-12-02,6,Licuadora 600W,4,539.17,1,ACME Corp,6,ElectroShop Oeste
2024-11-13,8,Computadora Portátil 15,5,3545.61,6,Stark Industries,3,Outlet Norte
2024-03-25,6,Licuadora 600W,1,132.55,1,ACME Corp,1,ElectroShop Online
2024-06-13,7,Home Theater 5.1,2,434.72,4,Umbrella Corp,10,ElectroShop California
2024-08-23,3,Refrigerador Doble Puerta,5,3683.3,5,Weyland-Yutani,2,Tienda Central
2024-12-16,9,Tablet 10,5,2004.0,3,Initech,3,Outlet Norte
2024-07-04,7,Home Theater 5.1,5,925.49,6,Stark Industries,8,ElectroShop Este
2024-11-18,3,Refrigerador Doble Puerta,2,1526.17,7,Wayne Enterprises,6,ElectroShop Oeste
2024-06-02,5,Aspiradora Sin Bolsa,4,1055.37,4,Umbrella Corp,2,Tienda Central
2024-01-25,4,Microondas 20L,3,896.1,1,ACME Corp,1,ElectroShop Online
2024-08-23,6,Licuadora 600W,1,131.2,5,Weyland-Yutani,2,Tienda Central
2024-12-17,6,Licuadora 600W,4,565.6,10,Hooli,2,Tienda Central
2024-12-26,4,Microondas 20L,4,1173.89,10,Hooli,3,Outlet Norte
2024-11-12,2,Lavadora 8kg,3,1257.01,7,Wayne Enterprises,2,Tienda Central
2024-03-12,3,Refrigerador Doble Puerta,3,2328.6,2,Globex Corporation,4,ElectroShop Sur
2024-11-07,6,Licuadora 600W,4,597.36,8,Dunder Mifflin,8,ElectroShop Este
2024-02-27,2,Lavadora 8kg,2,977.44,1,ACME Corp,1,ElectroShop Online
2024-12-24,6,Licuadora 600W,4,547.32,3,Initech,1,ElectroShop Online
2024-10-24,2,Lavadora 8kg,5,2100.8,2,Globex Corporation,8,ElectroShop Este
2024-11-05,2,Lavadora 8kg,5,2213.14,9,Pied Piper,8,ElectroShop Este
2024-12-27,2,Lavadora 8kg,1,438.35,1,ACME Corp,3,Outlet Norte
2024-02-05,6,Licuadora 600W,5,705.16,7,Wayne Enterprises,8,ElectroShop Este
2024-08-27,8,Computadora Portátil 15,2,1274.43,5,Weyland-Yutani,5,Tienda Premium
2024-01-08,7,Home Theater 5.1,5,929.62,8,Dunder Mifflin,2,Tienda Central
2024-12-26,5,Aspiradora Sin Bolsa,2,519.82,6,Stark Industries,7,Tienda Express
2024-09-22,2,Lavadora 8kg,2,876.6,9,Pied Piper,1,ElectroShop Online
